text,label
Catastrophe CAT bonds help reduce cost insuring risk natural disasters transferring exposure insurers financial investors,unsustainable
At 44 % 2019 fruits vegetables make biggest category food loss waste followed roots tubers 20 %,unsustainable
A team Munich improved grounds local educational support centre young people clearing leaves weeding pruning laying bark mulch improve soil condition,sustainable
The performance standards expressed average allowable restoration time TMRA within repairs carried maximum time TMAX beyond penalty system triggered,unsustainable
The larger green bond market becomes investors demand vehicles strategies meet changing financial needs,unsustainable
Sperre reduced carbon footprint 7 % since 2018,sustainable
In likelihood world need continue use fossil fuels foreseeable future — even efforts made increase market penetration lower- carbon energy sources develop new technologies advance deep decarbonization,unsustainable
The building easy safe pedestrian access local services public transport preferential parking car-pooled vehicles bicycles reduce impact travel,sustainable
To help institutional clients work promote energy transition Amundi launched partnership AIIB benchmark tool assessing risks associated climate change line objectives Paris agreement,sustainable
In older landmark buildings occupied many years renovate office spaces sustainable design sustainably sourced recycled materials,sustainable
NAM already excludes companies 10 % revenues coal production portfolios applies Paris-Aligned Fossil Fuel PAFF policy even stricter exclusion criteria portfolios designated ESG,sustainable
"In car insurance Natixis Assurances grants discounts drivers drive less 8,000 km per year owners electric vehicles",sustainable
In France Amundi covers 80 % public transport expenses e.g Navigo card Vélib ' card Paris,unsustainable
