text,label
"There are, however, efforts to develop carbon markets in East and West Africa as market actors have formed alliances to develop emissions trading markets.",unsustainable
"A value chain describes the successive steps in a production process: from raw materials through various intermediate steps, such as transportation and production, to the finished product.",unsustainable
"In 2017, the reference to the transportation sector indicators of the US-based SASB (Sustainability Accounting Standards Board) standard was added.",unsustainable
Climate-related risks could impact the value of BlackRock’s AUM and reduce investment management revenue.,unsustainable
This scheme therefore provides tenants with incentives to reduce actual consumption.,sustainable
This reduces our firm’s GHG footprint by 79% compared with 2004 levels.,sustainable
"Areti implements initiatives to reduce network losses, which include the reclassification of medium voltage levels from 8.4 kV to 20 kV and the installation of MV/LV transformers with very low losses.",sustainable
Single-use plastics are typically used only once before they are thrown away or recycled.,unsustainable
"This enhanced working environment facilitates flexible working and mobility, while reducing transportation needs and costs.",sustainable
Precision agriculture and fertility management solutions promote sustainable practices.,unsustainable
"Through this process we have implemented a multi-channel education and engagement exercise to drive behavior change in suppliers, staff and vendors as we work to achieve our waste reduction and recycling rate goals.",sustainable
We have therefore set ambitious targets to reduce the emissions of the cars in our leasing feets and to increase the share of electric and hybrid vehicles.,sustainable
"By doing so, the charity also reduces food waste.",sustainable
"In keeping with this initiative, we have committed to a mid-term goal of reducing carbon emissions across our investment portfolios by 50% by 2030.",sustainable
We expect our suppliers to follow our environmental policies and encourage them to reduce the environmental impact of their operations.,sustainable
